original_path,final_path,problem_id,extension,original_version,final_version,sha256,operation,reason,status
P7793(2).c,P7793_v2.c,P7793,.c,2,v2,d9af2973d69f4b97d74c98ea6a4252fc81fb974492e505630bd2cde585f48d1f,rename,Standard rename,done
P7795.c,P7795.c,P7795,.c,,main,fb8e909c385ea7be278d479e71e677d0c86947690d8b5a461fe075395962d0fb,keep,Main version (already correct),done
P7796.cpp,P7796.cpp,P7796,.cpp,,main,70b4b69eaeebe3b67c70c4c25cb702d9bb5ff682d7c7a345e8aff0bcdc4b1568,keep,Main version (already correct),done
P7809.cpp,P7809.cpp,P7809,.cpp,,main,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,keep,Main version (already correct),done
P7818.cpp,P7818.cpp,P7818,.cpp,,main,323f4bfebe7aa5aa16f3dd6f770222d83409117d2c85a62036281d027386ee76,keep,Main version (already correct),done
P7821.c,P7821.c,P7821,.c,,main,4f14934d82c8195c58e1d758ff678912acd2528666876f705832524df109b890,keep,Main version (already correct),done
P7821(2).c,P7821_v2.c,P7821,.c,2,v2,8e21b073cc46f978109bf1e99b4cce04b29065cc720693141ee7d9db976adfa9,rename,Standard rename,done
P7822.c,P7822.c,P7822,.c,,main,31c5882f12ffd8cef8b221eda222506e64b3b16b23c75555d243aba8aa536ae8,keep,Main version (already correct),done
P7828.cpp,P7828.cpp,P7828,.cpp,,main,85f27407c1dabca8d2914e3d45d83dd442d568311ceefb130ac01a75889e36c6,keep,Main version (already correct),done
P7831.cpp,P7831.cpp,P7831,.cpp,,main,2a4fc9bb4d8d6c326c3a750d475fc104743f83a40f94dfc0e0e7e3c0e7a264e9,keep,Main version (already correct),done
P7846.cpp,P7846.cpp,P7846,.cpp,,main,9590422b68f8b4ec6fbbf11ebbb6621fe2b2c08245b2fb37602b81d2db2b99e5,keep,Main version (already correct),done
P7859.c,P7859.c,P7859,.c,,main,ee1536d575a6cd575c829b80a4d888954b1e75389b8290daa2e1bf547941e92c,keep,Main version (already correct),done
P7859(2).c,P7859_v2.c,P7859,.c,2,v2,99f6c710fdd322552af762734f94e2ff90612dbd038850da788dd53d1e4a5f72,rename,Standard rename,done
P7860.cpp,P7860.cpp,P7860,.cpp,,main,ab5f2d621888e6faddedfed1b5e8f56545d2f6352d6e2a7d12e09d2ee13cedb6,keep,Main version (already correct),done
P7862.cpp,P7862.cpp,P7862,.cpp,,main,f5bb8bba9ff17e2ad7fe9a137f5b2b99360e78e6811c08f509b1e21a0fd779a7,keep,Main version (already correct),done
P7865.cpp,P7865.cpp,P7865,.cpp,,main,039fdf5b2ca2649c576ede628018db9d15b6a87d5a54a90de176329821cf0c80,keep,Main version (already correct),done
P7865(2).cpp,P7865_v2.cpp,P7865,.cpp,2,v2,b4ecc3683891b8ad37c7d8ceea75b95cda2ba5694bec07e61af20d4e399db90d,rename,Standard rename,done
P7866.c,P7866.c,P7866,.c,,main,5c2d82fad41a01ad552c305b56a8f4305986fc97e941e622a09f5dd055d44095,keep,Main version (already correct),done
P7866(2).c,P7866_v2.c,P7866,.c,2,v2,99c2dd5da869106944e75a9de5e5b20cd73cc9fea58c7d1a225d87f3e9747df0,rename,Standard rename,done
P7866.cpp,P7866.cpp,P7866,.cpp,,main,984b8480ebf9701d63d2b381135d2ca9c617e13034042a17356f83a4631f5ead,keep,Main version (already correct),done
P7871.cpp,P7871.cpp,P7871,.cpp,,main,83d65960985f74a838b954651781985e9a18ecefa25fda4a9104d00e8c50f329,keep,Main version (already correct),done
P7883.cpp,P7883.cpp,P7883,.cpp,,main,f37127a200bf7e13291bae94383bd0809bac91aa1fad3591018ed9dfa5c808b2,keep,Main version (already correct),done
P7907.cpp,P7907.cpp,P7907,.cpp,,main,427221eae379a58a535756875881ef6bcbbb6d06b9727ca58309ffaaaa1c04f3,keep,Main version (already correct),done
P7914.cpp,P7914.cpp,P7914,.cpp,,main,616f84473e92b733ab6f11eeb1e23d007643cf0f893f75a5dd306835038d7882,keep,Main version (already correct),done
P7924.cpp,P7924.cpp,P7924,.cpp,,main,0ba6d7478903ea99ea812109e4881353ff0423c78bdd8de2ffd61c7e965acfa4,keep,Main version (already correct),done
P7925.cpp,P7925.cpp,P7925,.cpp,,main,b9d432e48a905b42727dc09c63079dc01a18f883eb6bdf2c9cdd72956a5a4e55,keep,Main version (already correct),done
P7929.cpp,P7929.cpp,P7929,.cpp,,main,014872e998b2a232712950d096cda4ca5e1839fb7b6ec009416ba7fdc34ae834,keep,Main version (already correct),done
P7947.cpp,P7947.cpp,P7947,.cpp,,main,5e255104bf73749984ae278054f2f83fd84c0f3043220136c0237d89dbc553ba,keep,Main version (already correct),done
P7961.cpp,P7961.cpp,P7961,.cpp,,main,6e2e5fac7e3da052cd4bc37bc9394028772a5efc9abf2c67464cc32be0da9b93,keep,Main version (already correct),done
P7965.cpp,P7965.cpp,P7965,.cpp,,main,0f02a3d1f5f0d61b9e8a1f806bbc3761a671169aed89c8cbf3c7ba29dec9e3a5,keep,Main version (already correct),done
P7973.cpp,P7973.cpp,P7973,.cpp,,main,f03607d634549ed7442463bdbf008421d5656d474c72017eae3642cc098c0dd2,keep,Main version (already correct),done
P7976.cpp,P7976.cpp,P7976,.cpp,,main,7d54c3915e26c4c2f63eaefccdbbc3be479815b27efeb80a0c12d7aa8a98ac5e,keep,Main version (already correct),done
P7984.cpp,P7984.cpp,P7984,.cpp,,main,b1b6d79ea055e6dc4da1553cd1455917f336af9c1d440cf00bf3a9445a35d9b8,keep,Main version (already correct),done
P7988.cpp,P7988.cpp,P7988,.cpp,,main,4cbf905b6a7419eccb855f77c332d97c37c6f0fb5ab60c918088daa446f73a3d,keep,Main version (already correct),done
P8024.cpp,P8024.cpp,P8024,.cpp,,main,8110bda12578448452b8d7925582197e35ef34cc5f112c5e52464e1d32332aec,keep,Main version (already correct),done
P8025.cpp,P8025.cpp,P8025,.cpp,,main,8a030a63fb351fb4655efcb686ee3d17ed6296e2597230f40bbe22098f3b6da0,keep,Main version (already correct),done
P8026.cpp,P8026.cpp,P8026,.cpp,,main,61456787f12659077a1ce9da141ad2b641f327a83fa9b196b7c259c5de500c5e,keep,Main version (already correct),done
P8048.cpp,P8048.cpp,P8048,.cpp,,main,411fad767c208a6c2d82c93e272a9c68ed0476e68bab896eeb24534e32df974d,keep,Main version (already correct),done
P8048(2).cpp,P8048_v2.cpp,P8048,.cpp,2,v2,c4f7e68f3ffbc96ca5cd7127f06cb57b2a5ee9c9c146a7d358e9b461b3b41052,rename,Standard rename,done
P8059.cpp,P8059.cpp,P8059,.cpp,,main,7a1af41f4c4a2b3317676fed0b40bc1b63b429f2df78a8b8c739a1bfb1e698e6,keep,Main version (already correct),done
P8060.cpp,P8060.cpp,P8060,.cpp,,main,5e1a72eecd17eab8e1235fd9b492e6a80f676b5cbad487d94ba63806c13c96ff,keep,Main version (already correct),done
P8078_2.cpp,P8078.cpp,P8078,.cpp,2,main,a95990eb007f321afe631b3b3176a7ae06aef8ad5af60d3c8d45a56830b1ab42,rename_to_main,Promoted to main (was version 2),done
P8082.c,P8082.c,P8082,.c,,main,685bbf7c6df69440ea325b320e8ac0f4ccb57fa09af3f16f866bb6d94af47e5d,keep,Main version (already correct),done
P8085.cpp,P8085.cpp,P8085,.cpp,,main,030c76bded0cb0c6e2ccc613c9e2e2308a506c8e141dc64daaf3f5baef68a505,keep,Main version (already correct),done
P8096.cpp,P8096.cpp,P8096,.cpp,,main,f9f21cd7061638dbb7653c9277a4acbbc103858011c75ebe1bd606fef2573745,keep,Main version (already correct),done
P8102.cpp,P8102.cpp,P8102,.cpp,,main,fc2503133957360ffa6969c6d14a8008e708e2caf324abaaf78b4a4aed4d9de8,keep,Main version (already correct),done
P8108.cpp,P8108.cpp,P8108,.cpp,,main,8318f3972ed09d45d3f25c54696c9f29f3c8e22a431b8321d671cd02e754bd08,keep,Main version (already correct),done
P8109.c,P8109.c,P8109,.c,,main,314b01a51219d170f1c5e1f4fcd17af142debc899eadfdca8cfae1c87d8d94c2,keep,Main version (already correct),done
P8113.cpp,P8113.cpp,P8113,.cpp,,main,59ad3bee4ccba54064fbddb7d77dbc5ef038204f6b7c811e43eb0ca0c8565419,keep,Main version (already correct),done
P8131.cpp,P8131.cpp,P8131,.cpp,,main,f4748eec6db7bc5fef80ed65853acdfd0fc10421825ce84e1a1a0fde9301fdde,keep,Main version (already correct),done
P8144.cpp,P8144.cpp,P8144,.cpp,,main,5f302880fd1f040b063c321a571c7cc89ba1362d47b9f5de6aa759245f20c940,keep,Main version (already correct),done
P8161.c,P8161.c,P8161,.c,,main,9dc42e205d80430b6ddb3912354e5d77769b76a8f875da4d41e54a05c9fe3436,keep,Main version (already correct),done
P8161(2).c,P8161_v2.c,P8161,.c,2,v2,677bb7e5d7c6f44df0111185b6f2c3de6b3cdc4ed5ba776e7df611f11f761e16,rename,Standard rename,done
P8163.cpp,P8163.cpp,P8163,.cpp,,main,8a67bdce2e4e5f088a4d2f6be4cdf2badb047b3d3c41ee57dcbab157882a31e0,keep,Main version (already correct),done
P8187.cpp,P8187.cpp,P8187,.cpp,,main,a3575d62b39438304336203d189de812c60f3b84f9ea2fcc318a79093e560ee6,keep,Main version (already correct),done
P8200.cpp,P8200.cpp,P8200,.cpp,,main,29b78836b0c7c679603e40d6077dcf9416e5eacbdc57cad92f6a10d3c4f45a4c,keep,Main version (already correct),done
P8201.cpp,P8201.cpp,P8201,.cpp,,main,6fbd1f77cff3bb6a2d782254a9ce1dd2e73abd51ca6ffc28bd73df9b10cc96ed,keep,Main version (already correct),done
P8208.cpp,P8208.cpp,P8208,.cpp,,main,6ce5b6937c54fa724ae69106304d190c875c576dab65f07cba05334ca2893bef,keep,Main version (already correct),done
P8218.cpp,P8218.cpp,P8218,.cpp,,main,487ed9d91ca776f09cb5e8099de35e7f4a2b3c454659517379ee934036dd453e,keep,Main version (already correct),done
P8277.cpp,P8277.cpp,P8277,.cpp,,main,22cb6b6e5665ac00bada1c96dc8a1efb8f811f7aaea9b8c5585e8d62f450fd9b,keep,Main version (already correct),done
P8287.cpp,P8287.cpp,P8287,.cpp,,main,d52817f577e9d58cd7d96d0fa5bfaeb5e9f5b1637c373263c97b882827e785d7,keep,Main version (already correct),done
P8288.cpp,P8288.cpp,P8288,.cpp,,main,6eea4b604c126a68ac2e53c2f747f4f240a49b2f13a27df651d3455fca266a03,keep,Main version (already correct),done
P8306.cpp,P8306.cpp,P8306,.cpp,,main,bd861b11637e17d37797b9dc0cabea248eb0bd65e44975921ab6c57a11378746,keep,Main version (already correct),done
P8306(2).cpp,P8306_v2.cpp,P8306,.cpp,2,v2,72f630886cc688294acef080174c7cd15ebf0dee48bc0bc944cff21499775632,rename,Standard rename,done
P8310.cpp,P8310.cpp,P8310,.cpp,,main,f16b8f07a73cb575ff6670cebcb4fe2946a0dfcd23a3bcd79f6f4d55a795e7f4,keep,Main version (already correct),done
P8311.c,P8311.c,P8311,.c,,main,ee98a87314f0d0cba7f7da72774554957846cbca775db826ba9f6406ecdba28c,keep,Main version (already correct),done
P8311(2).c,P8311_v2.c,P8311,.c,2,v2,d36e5d3360ca22721c8709e97807ab19694f9bc690e3bf7ac2b8ea77a79ec48b,rename,Standard rename,done
P8312.cpp,P8312.cpp,P8312,.cpp,,main,e71c905df78f4fffe16b0f35411c8c8481bd84fc3586cf508ee9776f1102ee4a,keep,Main version (already correct),done
P8312(2).cpp,P8312_v2.cpp,P8312,.cpp,2,v2,94ce92d232e375b1e38f5876f0948e133ff4001c68470246bc69a21ee52051f8,rename,Standard rename,done
P8316.cpp,P8316.cpp,P8316,.cpp,,main,818bd919f8f6fc2a9201a6030310d051e3d23b971dc270591c5601396e127130,keep,Main version (already correct),done
P8344.c,P8344.c,P8344,.c,,main,9d038671bfe1e685182e4d2932a1eed99b0bb196b1f77c7e5e45d71acb034844,keep,Main version (already correct),done
P8347.cpp,P8347.cpp,P8347,.cpp,,main,6b7747f7a69214b95a77a454208932b92c1424d8cc290828923ea54dbce1351e,keep,Main version (already correct),done
P8360.cpp,P8360.cpp,P8360,.cpp,,main,eb5dfd8003ec51a7ffb70a3d2190d6e985a4b0ac57092ddfd88e8447512cde25,keep,Main version (already correct),done
P8360_2.cpp,P8360_v2.cpp,P8360,.cpp,2,v2,8bf822c068bb6e597192d73f43abc0c97a16cc169c6613b7e361daf6e9d5e7ed,rename,Standard rename,done
P8360_3.cpp,P8360_v3.cpp,P8360,.cpp,3,v3,f8793a7124e3684f00946109c485e139e40c626ad597ef0f2267728beeb58c9e,rename,Standard rename,done
P8395.c,P8395.c,P8395,.c,,main,e0eaacd7523a9f065cf51ed6fbeb17dc453d224d41db3eeb7fb02e27e682b30e,keep,Main version (already correct),done
P8435_3.cpp,P8435.cpp,P8435,.cpp,3,main,72b1a44e7a69f0ecf279c53b8b8884e247e343e519f1b91fde3673410424e8ee,rename_to_main,Promoted to main (was version 3),done
P8436.cpp,P8436.cpp,P8436,.cpp,,main,2410865611a28728e8d1ab72220c9fa8862505916aae473b45c7ec6148b3d1db,keep,Main version (already correct),done
P8439.cpp,P8439.cpp,P8439,.cpp,,main,4fad5a4a9c0eb485fa276dfcd7854d8326a7538a5b7538f76b31e526d8a762d8,keep,Main version (already correct),done
P8451.cpp,P8451.cpp,P8451,.cpp,,main,d26baa7947ba1edb042dd3c9b7fabf42b3bbb4dd1f3d448a259d7640d03b8823,keep,Main version (already correct),done
P8460.cpp,P8460.cpp,P8460,.cpp,,main,abfd6c98f075d4db1b741661e291d7b2835d86ee8b21455c72591dfa439a8fc3,keep,Main version (already correct),done
P8475.cpp,P8475.cpp,P8475,.cpp,,main,c7af7afd00776c8ffdb3f0b0db6c5b735d2f66067b37a62eb6c67f4821f5146d,keep,Main version (already correct),done
P8480.c,P8480.c,P8480,.c,,main,45db3dee80232bf362d4764eb4b2ab11bd0a408f23262816444cab170aaefa25,keep,Main version (already correct),done
P8481.c,P8481.c,P8481,.c,,main,c104e9d7100b400ed4cafc05563cd90e445e9c9c6ac77a4c5d62a53367cd5342,keep,Main version (already correct),done
P8488.cpp,P8488.cpp,P8488,.cpp,,main,a9208a687773b6cb4f400313ede1f8e7bae67b951168f1961f8ac7052f0406bd,keep,Main version (already correct),done
P8488(2).cpp,P8488_v2.cpp,P8488,.cpp,2,v2,b4a3ca4e3ad486d8ceb7281c485985fc0fbe8c3eb281b9e5645040b979d3a4f1,rename,Standard rename,done
P8511.cpp,P8511.cpp,P8511,.cpp,,main,fab91088902c3f6a5db77dcc00613de11ce74b318333030a1a48dee95779f14c,keep,Main version (already correct),done
P8535.c,P8535.c,P8535,.c,,main,7bc1c1774335d13f0d379c296b18f4a214b3e4ef11f1db43f1884dcbc96e37ad,keep,Main version (already correct),done
P8537.c,P8537.c,P8537,.c,,main,4e7444c23aaef8a943fea0e9002266a65ee597db105cc3dc7369d315869d9060,keep,Main version (already correct),done
P8548.c,P8548.c,P8548,.c,,main,d4434c1bcf3479ac63a8fd6a70e01609301d02670992c9faf2848273ce2045bc,keep,Main version (already correct),done
P8595.cpp,P8595.cpp,P8595,.cpp,,main,0b86af26146cee7f958b8da85052a099dc88f5139504bab4ae8e6b27ab05e7dd,keep,Main version (already correct),done
P8597.c,P8597.c,P8597,.c,,main,03ea23377725a4cbc291ea4286d90a3efe62d601b877323a82a06c465ea8e6df,keep,Main version (already correct),done
P8600.cpp,P8600.cpp,P8600,.cpp,,main,681202ca92b486c5949b82dfedd525d32d892b9bc4f97f0db64fa4359fc78923,keep,Main version (already correct),done
P8614.c,P8614.c,P8614,.c,,main,ede8c2ece83eabb60877b286f49505fb86d2d42dd9e010117621096de14aa20e,keep,Main version (already correct),done
P8617.cpp,P8617.cpp,P8617,.cpp,,main,8aaabfd34255966f09ebab1d31e9da4fffc012cd0dd3d4ed7f215ca98f884561,keep,Main version (already correct),done
P8625.cpp,P8625.cpp,P8625,.cpp,,main,5a0fc985041112afd26fa58b4f78985d8000a09eca459f4652136daa1bf6db25,keep,Main version (already correct),done
P8626.cpp,P8626.cpp,P8626,.cpp,,main,e73e5f33e9149d1c23d10e5953774cb3718dd884161bc6b2d4e1add10c2dfad5,keep,Main version (already correct),done
P8628.cpp,P8628.cpp,P8628,.cpp,,main,96ec190b180d26bd2cb2dade2468aea0a10c1bd1d87039ef927db0efed2207be,keep,Main version (already correct),done
P8637.c,P8637.c,P8637,.c,,main,65a200a3196396da2b5396739a55cd39b028fd096ee6f1d322cf942d0531b2e5,keep,Main version (already correct),done
P8643.cpp,P8643.cpp,P8643,.cpp,,main,c38f47ca664d1d3ddded1d948de5d4df616a67534ff5a633e89381ed38c1c40c,keep,Main version (already correct),done
P8646.c,P8646.c,P8646,.c,,main,b766a88616cfeaaf692c46612ddee97b72ad60886cd5e6271ef642f083aae8b8,keep,Main version (already correct),done
P8646(2).c,P8646_v2.c,P8646,.c,2,v2,561e908d2d7ac6a36887616cf467f88b6b12ac375e9b735db53b74a4f28e5597,rename,Standard rename,done
P8647.c,P8647.c,P8647,.c,,main,f2904832f920925dbfc6d8e08a91da71e83ce029ab5dd58f294fd5587a7026d2,keep,Main version (already correct),done
P8648.cpp,P8648.cpp,P8648,.cpp,,main,60f0704c8295adbe8e66e825d51c6431d24a5e6ed73b89d96bb9802833c0cf54,keep,Main version (already correct),done
P8654.cpp,P8654.cpp,P8654,.cpp,,main,5a0e27c49172cc6959d5c021deb7039134c6700e706d08f9205f76e3dee42e9e,keep,Main version (already correct),done
P8656.c,P8656.c,P8656,.c,,main,35fc36bb74affcd148fc56b0a5177f08a40a1967adc03a53a4a1408656c4c956,keep,Main version (already correct),done
P8657.cpp,P8657.cpp,P8657,.cpp,,main,a10e66c210cb8119bf2c6624fc3d66dcee666c6d1c3843652551c119e50cba59,keep,Main version (already correct),done
P8661.cpp,P8661.cpp,P8661,.cpp,,main,bacf005a63fa35fb430b0933c3d26f612dc8eb2cee5ed008662b9a65da688d36,keep,Main version (already correct),done
P8662.c,P8662.c,P8662,.c,,main,253c23946af885ae9b07deefda993c5d126095c0813894fcb2e015e00510f54d,keep,Main version (already correct),done
P8664.c,P8664.c,P8664,.c,,main,8474be05e5f784b03277c2ec0c519f78f137c92190843d12a30f9ca351c93769,keep,Main version (already correct),done
P8666.cpp,P8666.cpp,P8666,.cpp,,main,cb3b1551ef48d1d2cc4ebcab92f19a8fcb42b44938456a870241b7044da24d73,keep,Main version (already correct),done
P8669.c,P8669.c,P8669,.c,,main,a57f51568deb280ffe0936453c214da3bab109d6ded908d2fbc58d16356e9048,keep,Main version (already correct),done
P8673.cpp,P8673.cpp,P8673,.cpp,,main,163e08c6a28f639df7af96490a69ba163c1c5d722c0fd0dc812677ea71244484,keep,Main version (already correct),done
P8674.cpp,P8674.cpp,P8674,.cpp,,main,3770d0497833a6c7188f12474a0c12afe3448fb2dc617c2f1f370676456fa9c3,keep,Main version (already correct),done
P8675.c,P8675.c,P8675,.c,,main,45ce2d1ed30b30f5551852813d5893b5399c7eee85ac74c155591229b39bbe44,keep,Main version (already correct),done
P8675.cpp,P8675.cpp,P8675,.cpp,,main,895264534a5678b9fc054481413486f1f7becaebaab85552cfeee1f4883997e5,keep,Main version (already correct),done
P8677.cpp,P8677.cpp,P8677,.cpp,,main,00270d4e941cd002f68c805353a193c8948e96b612a438da5383c3ef34be9106,keep,Main version (already correct),done
P8677(2).cpp,P8677_v2.cpp,P8677,.cpp,2,v2,4dbb69b77ed7a42fb2fdd4405aa369f9cfbd57f6281e7849735564b2f21ae0b4,rename,Standard rename,done
P8686.c,P8686.c,P8686,.c,,main,d1ae77fea8b28dfac3724b921d34ec10304d74b2d66c3e3a69ad70d4e9c35f02,keep,Main version (already correct),done
P8687.c,P8687.c,P8687,.c,,main,0ecdd6837f4452937fb11ac44ff27c3ee5c3ad009a0a922278483f0ca815aba4,keep,Main version (already correct),done
P8687(2).c,P8687_v2.c,P8687,.c,2,v2,a2585397d543e35b52c949e8097a75975b16f1925bde15b171b6417b13ac3c5d,rename,Standard rename,done
P8688.cpp,P8688.cpp,P8688,.cpp,,main,28814c082c10e8933b551776fc9c21fe741265a37e0abd579724c082e1a4ee23,keep,Main version (already correct),done
P8688(2).cpp,P8688_v2.cpp,P8688,.cpp,2,v2,b0a9f4cf64bc08eba7382aad4347be8ecca46e31f9781793fc498f08a5359950,rename,Standard rename,done
P8693.cpp,P8693.cpp,P8693,.cpp,,main,bf3db64ab6d158f4193d91fe655ee8a356f456e00216422744885d8fed89d11d,keep,Main version (already correct),done
P8693(2).cpp,P8693_v2.cpp,P8693,.cpp,2,v2,47b63c7748c8def96aaeabb5d0d4b3bfb145cdc5f74e58085d984c780822b8cc,rename,Standard rename,done
P8697.c,P8697.c,P8697,.c,,main,846975875e7f9ba70f142daeba94f97a0cb06f49250913f6e7d9fe91e38b247b,keep,Main version (already correct),done
P8699.c,P8699.c,P8699,.c,,main,22a00c17a0d200ad090f318e866d23ef466291b38ba302d0cb5d0d820bce36c8,keep,Main version (already correct),done
P8699(2).c,P8699_v2.c,P8699,.c,2,v2,7920f5aa0e16e8a4565dca8b741b74be03d368c9ab33461d0d34ed94f6e4237c,rename,Standard rename,done
P8701.cpp,P8701.cpp,P8701,.cpp,,main,078db1e8843f0a62122695812fb5cacbd4388090806f9d99633cc5f428911687,keep,Main version (already correct),done
P8703.cpp,P8703.cpp,P8703,.cpp,,main,66c49ac031322ed955b475732832bff415b8a029ce6d9d98cae4bc65483cfa8a,keep,Main version (already correct),done
P8707.c,P8707.c,P8707,.c,,main,272ed15e6c28b08c123e690eb32cffdada3a2b6254c6a781bf51517b75e23ae7,keep,Main version (already correct),done
P8710.cpp,P8710.cpp,P8710,.cpp,,main,3beb3c364c905823fe434b5acd4dc025378d58b70568e65589f310ec6fbf5015,keep,Main version (already correct),done
P8725.c,P8725.c,P8725,.c,,main,3055a3a0e69c7954170433aff7b175fc8a928cd815ba291bcf6426a3f155581c,keep,Main version (already correct),done
P8732.c,P8732.c,P8732,.c,,main,54caa6c3997f79e451c674ce806f2ee3b6580c613e07f5314689ac065ba01fe6,keep,Main version (already correct),done
P8733.cpp,P8733.cpp,P8733,.cpp,,main,e4a07577dbd7e1edcf2abbf56ae720f39fe25c975a3458b83d14e93d7d3fcd83,keep,Main version (already correct),done
P8733(2).cpp,P8733_v2.cpp,P8733,.cpp,2,v2,2095571d80c8874587fae182c6a9eaa80470614c377c8c899b74165b848ed5f3,rename,Standard rename,done
P8737.cpp,P8737.cpp,P8737,.cpp,,main,454ec15a1ff482790c8110c34d2df6bf446d107796468bce99d5e6c12803a110,keep,Main version (already correct),done
P8739.c,P8739.c,P8739,.c,,main,23a74a625fbbe3d599725fb29b45b223eea644df3ed3fb6dab7d9b5eb653a779,keep,Main version (already correct),done
P8742.c,P8742.c,P8742,.c,,main,4fe2ecd3a3b26406e64d81190c3a87ef68a5d74decf68d4d7d6383e6df4e89e0,keep,Main version (already correct),done
P8743.c,P8743.c,P8743,.c,,main,decb2edb8feb243eae46fbd4935bce7eefd890153c8f40bf0fdd7185bb33d616,keep,Main version (already correct),done
P8749.c,P8749.c,P8749,.c,,main,88276eb30928f17d65f9524c0a2980116fb2a4f4525925c98d03bfe7777af160,keep,Main version (already correct),done
P8756.cpp,P8756.cpp,P8756,.cpp,,main,3e99fb546d528ff4157d10ad1c97377ec898fd7a1eb8e921dcf17cc2d09f7a94,keep,Main version (already correct),done
P8757.cpp,P8757.cpp,P8757,.cpp,,main,994a5cd3d58d25ab8d5e5ccec4ae7fedd2a82f60d11f761aa9b0f06b90317200,keep,Main version (already correct),done
P8764.c,P8764.c,P8764,.c,,main,944236f8183629935dd46655b5e3b0ea96b4417bd68c6191fb1d32796519b32e,keep,Main version (already correct),done
P8764(2).c,P8764_v2.c,P8764,.c,2,v2,99fbc6914ec6365b899e1e51ef1bcbe3274c72fb4b70ea46db7ae3ed346d34b0,rename,Standard rename,done
P8765.cpp,P8765.cpp,P8765,.cpp,,main,bb7b87599fe10cb6f9780571b5ebb0756dc93d047185deffefb68dc3fd6acbb4,keep,Main version (already correct),done
P8766.cpp,P8766.cpp,P8766,.cpp,,main,31c92e8d231a2ed2eea6acfe872282e9b46d26dd50d2a0541caa4890dc26b5a7,keep,Main version (already correct),done
P8774.c,P8774.c,P8774,.c,,main,dfbcb942afc930001a716cff2b4fbdb0ad77414d4de0efe7bdf513480819b106,keep,Main version (already correct),done
P8779.cpp,P8779.cpp,P8779,.cpp,,main,611cc1f667f8560a13c43b5cf0d6da3ab348eb5fdbee4f290ca316c7af61efc6,keep,Main version (already correct),done
P8779(2).cpp,P8779_v2.cpp,P8779,.cpp,2,v2,88d2b4f3a6fa5e2769d2c2bbb79ba5c807d8f1fb7e57f9afe7d596537bdcfc8d,rename,Standard rename,done
P8779_2.cpp,P8779_v3.cpp,P8779,.cpp,2,v3,450aa114da5fda4dbee54caaef5d5aa988c3da3e57c140080d564c12fdc88341,rename,"Conflict resolved: (2)->v2, _2->v3",done
P8782.c,P8782.c,P8782,.c,,main,5fee9ab144fd83f032ef2f5a07796e802dd4545acecdd87b4da33a822170c229,keep,Main version (already correct),done
P8784.c,P8784.c,P8784,.c,,main,b5ed039b0f472963727cf4af88f6b81c8ab4218c116404855dd65c315f241efb,keep,Main version (already correct),done
P8784(2).c,P8784_v2.c,P8784,.c,2,v2,625d7866037f76da89f7ae168d4b078def19f6b4d50c74cac0a7b6ff46b195de,rename,Standard rename,done
